Software / Hosting Transactions,,,,,,,,,
ULearn Limited,,,,,,,,,
For the period 1 January 2017 to 31 December 2024,,,,,,,,,
,,,,,,,,,
Date,Source,Description,Reference,Currency,Debit (Source),Credit (Source),Debit (EUR),Credit (EUR),Running Balance (EUR)
,,,,,,,,,
Software / Hosting,,,,,,,,,
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59491,EUR,0.00,0.92,0.00,0.92,"112,535.42"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59491,EUR,0.00,1.47,0.00,1.47,"112,533.95"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59495,EUR,0.00,15.66,0.00,15.66,"112,518.29"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59495,EUR,0.00,196.80,0.00,196.80,"112,321.49"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59495,EUR,0.00,20.83,0.00,20.83,"112,300.66"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59495,EUR,0.00,3.22,0.00,3.22,"112,297.44"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59495,EUR,0.00,4.71,0.00,4.71,"112,292.73"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59495,EUR,0.00,0.92,0.00,0.92,"112,291.81"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59495,EUR,0.00,1.47,0.00,1.47,"112,290.34"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59501,EUR,0.00,15.66,0.00,15.66,"112,274.68"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59501,EUR,0.00,196.80,0.00,196.80,"112,077.88"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59501,EUR,0.00,20.83,0.00,20.83,"112,057.05"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59501,EUR,0.00,3.22,0.00,3.22,"112,053.83"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59501,EUR,0.00,4.71,0.00,4.71,"112,049.12"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59501,EUR,0.00,0.92,0.00,0.92,"112,048.20"
31 Dec 2023,Manual Journal,Reversal: Monthly journals to spread adjustments across 2023,#59501,EUR,0.00,1.47,0.00,1.47,"112,046.73"
02 Jan 2024,Spend Money,CARD - Google - Google Apps Bus,545,EUR,179.09,0.00,179.09,0.00,"112,225.82"
02 Jan 2024,Spend Money,MessageBird - POS01JAN MESSAGEBIRD.,545,EUR,36.90,0.00,36.90,0.00,"112,262.72"
03 Jan 2024,Spend Money,CARD - Google - POS02JAN Google Payme,545,EUR,4.99,0.00,4.99,0.00,"112,267.71"
03 Jan 2024,Spend Money,Zoho - POS03MAR ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"112,304.61"
09 Jan 2024,Spend Money,MessageBird - POS09JAN MESSAGEBIRD.,545,EUR,30.75,0.00,30.75,0.00,"112,335.36"
10 Jan 2024,Spend Money,Huge Domains - P0901US328.95@0.91567,553,EUR,301.21,0.00,301.21,0.00,"112,636.57"
10 Jan 2024,Spend Money,zapier - ZAPS,,EUR,27.46,0.00,27.46,0.00,"112,664.03"
11 Jan 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS10JAN ULGEBRAZ,545,EUR,20.00,0.00,20.00,0.00,"112,684.03"
11 Jan 2024,Spend Money,GODADDY - domains,,EUR,6.75,0.00,6.75,0.00,"112,690.78"
12 Jan 2024,Spend Money,Zoho - POS11APR ZOHO-PEOPLE,,EUR,29.70,0.00,29.70,0.00,"112,720.48"
15 Jan 2024,Spend Money,Unknown - Authorisation TXN..?,,EUR,1.00,0.00,1.00,0.00,"112,721.48"
15 Jan 2024,Spend Money,Unknown - Authorisation TXN..?,,EUR,1.00,0.00,1.00,0.00,"112,722.48"
15 Jan 2024,Spend Money,MiniExtensions - HostMatch Form,,EUR,136.35,0.00,136.35,0.00,"112,858.83"
15 Jan 2024,Spend Money,GODADDY - Domains,,EUR,134.85,0.00,134.85,0.00,"112,993.68"
17 Jan 2024,Spend Money,GODADDY - domains,,EUR,13.58,0.00,13.58,0.00,"113,007.26"
17 Jan 2024,Payable Invoice,"Xero (NZ) Ltd - ULearn. Monthly Subscription, Standard Price Plan, 17 Dec 2023 to 16 Jan 2024.",IN-4810453,EUR,42.36,0.00,42.36,0.00,"113,049.62"
18 Jan 2024,Spend Money,Fidelo - TO FIDELO SOFTWARE,537,EUR,"8,610.00",0.00,"8,610.00",0.00,"121,659.62"
18 Jan 2024,Spend Money,Fidelo - TO FIDELO SOFTWARE,537,EUR,"50,615.00",0.00,"50,615.00",0.00,"172,274.62"
19 Jan 2024,Spend Money,CARD - Google - POS17JAN Google Payme,545,EUR,9.99,0.00,9.99,0.00,"172,284.61"
22 Jan 2024,Receive Money,Fidelo - RTN FIDELO SOFTWAR SP,931,EUR,0.00,"8,610.00",0.00,"8,610.00","163,674.61"
22 Jan 2024,Receive Money,Fidelo - RTN FIDELO SOFTWAR SP,931,EUR,0.00,"50,615.00",0.00,"50,615.00","113,059.61"
22 Jan 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS10JAN ULGEBRAZ,,EUR,40.00,0.00,40.00,0.00,"113,099.61"
23 Jan 2024,Spend Money,Flickr - POS23JAN FLICKR PRO M,545,EUR,8.49,0.00,8.49,0.00,"113,108.10"
24 Jan 2024,Spend Money,ADOBE - POS23JAN ADOBE SYSTEM,545,EUR,36.89,0.00,36.89,0.00,"113,144.99"
24 Jan 2024,Spend Money,ADOBE - POS23JAN ADOBE SYSTEM,545,EUR,30.74,0.00,30.74,0.00,"113,175.73"
24 Jan 2024,Spend Money,Airtable - P0308LU 19.80@0.91616,,EUR,22.06,0.00,22.06,0.00,"113,197.79"
25 Jan 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS25JAN ULGEBRAZ,545,EUR,5.00,0.00,5.00,0.00,"113,202.79"
26 Jan 2024,Spend Money,TradingView,,EUR,34.05,0.00,34.05,0.00,"113,236.84"
29 Jan 2024,Spend Money,CARD - Google - POS25JAN Google Payme,545,EUR,10.99,0.00,10.99,0.00,"113,247.83"
29 Jan 2024,Spend Money,Hubspot - HubSpot,,EUR,722.75,0.00,722.75,0.00,"113,970.58"
30 Jan 2024,Spend Money,MEssageBird - POS29MAY MESSAGEBIRD.,,EUR,30.75,0.00,30.75,0.00,"114,001.33"
31 Jan 2024,Payable Invoice,Fidelo - Jan SIS & Student App,10359,EUR,519.80,0.00,519.80,0.00,"114,521.13"
01 Feb 2024,Payable Invoice,DigitalOcean - Hosting $16.95,478856763,EUR,15.70,0.00,15.70,0.00,"114,536.83"
02 Feb 2024,Spend Money,MEssageBird - POS29MAY MESSAGEBIRD.,,EUR,36.90,0.00,36.90,0.00,"114,573.73"
02 Feb 2024,Spend Money,CARD - Google - Google Apps Bus,,EUR,179.09,0.00,179.09,0.00,"114,752.82"
06 Feb 2024,Spend Money,CARD - Google - POS02JAN Google Payme,,EUR,4.99,0.00,4.99,0.00,"114,757.81"
06 Feb 2024,Spend Money,Zoho - POS03DEC ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"114,794.71"
12 Feb 2024,Spend Money,LUCIDCHART - Charting Software,,EUR,102.58,0.00,102.58,0.00,"114,897.29"
12 Feb 2024,Spend Money,Zoho - POS12MAR ZOHO-PEOPLE,,EUR,29.70,0.00,29.70,0.00,"114,926.99"
12 Feb 2024,Spend Money,Huge Domains - P0902US328.95@0.93108,553,EUR,306.28,0.00,306.28,0.00,"115,233.27"
12 Feb 2024,Spend Money,zapier - P0902US 29.99@0.93397,,EUR,27.92,0.00,27.92,0.00,"115,261.19"
13 Feb 2024,Spend Money,Lycamobile - SIM Credit - WhatsApp API Number,,EUR,5.00,0.00,5.00,0.00,"115,266.19"
13 Feb 2024,Spend Money,MiniExtensions - HostMatch Form,,EUR,138.48,0.00,138.48,0.00,"115,404.67"
17 Feb 2024,Payable Invoice,"Xero (NZ) Ltd - ULearn. Monthly Subscription, Standard Price Plan, 17 Jan 2024 to 16 Feb 2024.",IN-4870879,EUR,42.87,0.00,42.87,0.00,"115,447.54"
19 Feb 2024,Spend Money,Google - CARD - POS17FEB Google Payme,545,EUR,9.99,0.00,9.99,0.00,"115,457.53"
19 Feb 2024,Spend Money,Sony Playstation - Game for PS5,,EUR,79.99,0.00,79.99,0.00,"115,537.52"
19 Feb 2024,Spend Money,GODADDY - domains,,EUR,13.75,0.00,13.75,0.00,"115,551.27"
20 Feb 2024,Spend Money,MessageBird - POS19FEB MESSAGEBIRD.,545,EUR,30.75,0.00,30.75,0.00,"115,582.02"
22 Feb 2024,Spend Money,ADOBE - POS21FEB ADOBE SYSTEM,545,EUR,36.89,0.00,36.89,0.00,"115,618.91"
23 Feb 2024,Spend Money,Flickr - POS23FEB FLICKR PRO M,,EUR,8.49,0.00,8.49,0.00,"115,627.40"
23 Feb 2024,Spend Money,MyInterview - P2408AU 79.00@0.92594,,EUR,22.22,0.00,22.22,0.00,"115,649.62"
23 Feb 2024,Spend Money,ADOBE - POS22FEB ADOBE SYSTEM,545,EUR,30.74,0.00,30.74,0.00,"115,680.36"
27 Feb 2024,Spend Money,Google - CARD - POS25FEB Google Payme,545,EUR,10.99,0.00,10.99,0.00,"115,691.35"
27 Feb 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19APR ULGEBRAZ,,EUR,10.00,0.00,10.00,0.00,"115,701.35"
27 Feb 2024,Spend Money,Hubspot - POS26FEB HS_Ireland,,EUR,722.75,0.00,722.75,0.00,"116,424.10"
27 Feb 2024,Spend Money,GODADDY - domains,,EUR,34.52,0.00,34.52,0.00,"116,458.62"
28 Feb 2024,Spend Money,GODADDY - Domains,,EUR,49.21,0.00,49.21,0.00,"116,507.83"
28 Feb 2024,Spend Money,Amazon Prime - Did Prime trial & forgot to cancel it :/,,EUR,5.54,0.00,5.54,0.00,"116,513.37"
29 Feb 2024,Payable Invoice,Fidelo - SIS ,10489,EUR,519.80,0.00,519.80,0.00,"117,033.17"
29 Feb 2024,Spend Money,GODADDY - Domains,,EUR,252.61,0.00,252.61,0.00,"117,285.78"
04 Mar 2024,Spend Money,MessageBird - POS01MAR MESSAGEBIRD.,545,EUR,36.90,0.00,36.90,0.00,"117,322.68"
04 Mar 2024,Spend Money,Google - CARD - POS01MAR Google GSUIT,545,EUR,179.09,0.00,179.09,0.00,"117,501.77"
04 Mar 2024,Spend Money,Google - CARD - POS01MAR Google Payme,545,EUR,4.99,0.00,4.99,0.00,"117,506.76"
04 Mar 2024,Spend Money,Zoho - POS03MAR ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"117,543.66"
08 Mar 2024,Spend Money,Google - CARD - POS07MAR Google Payme,545,EUR,11.99,0.00,11.99,0.00,"117,555.65"
11 Mar 2024,Spend Money,zapier - P0903US 29.99@0.95031,,EUR,27.47,0.00,27.47,0.00,"117,583.12"
12 Mar 2024,Spend Money,Zoho - POS12MAR ZOHO-PEOPLE,,EUR,29.70,0.00,29.70,0.00,"117,612.82"
12 Mar 2024,Spend Money,A2 Hosting - POS12MAR A2WEBHOST* I,,EUR,455.65,0.00,455.65,0.00,"118,068.47"
13 Mar 2024,Spend Money,MiniExtensions - HostMatch Form,,EUR,136.53,0.00,136.53,0.00,"118,205.00"
15 Mar 2024,Spend Money,Expenses app charges - Expenses app charges,,EUR,10.00,0.00,10.00,0.00,"118,215.00"
17 Mar 2024,Payable Invoice,"Xero (NZ) Ltd - ULearn. Monthly Subscription, Standard Price Plan, 17 Feb 2024 to 16 Mar 2024.",IN-4931440,EUR,42.31,0.00,42.31,0.00,"118,257.31"
19 Mar 2024,Spend Money,Google - CARD - POS17MAR Google Payme,545,EUR,9.99,0.00,9.99,0.00,"118,267.30"
19 Mar 2024,Spend Money,GODADDY - Domains,,EUR,13.57,0.00,13.57,0.00,"118,280.87"
21 Mar 2024,Spend Money,Google - CARD - POS19MAR Google Payme,545,EUR,0.49,0.00,0.49,0.00,"118,281.36"
22 Mar 2024,Spend Money,MessageBird - POS21MAR MESSAGEBIRD.,545,EUR,30.75,0.00,30.75,0.00,"118,312.11"
22 Mar 2024,Spend Money,ADOBE - POS21MAR Adobe,545,EUR,36.89,0.00,36.89,0.00,"118,349.00"
25 Mar 2024,Spend Money,ADOBE - POS22MAR ADOBE SYSTEM,545,EUR,30.74,0.00,30.74,0.00,"118,379.74"
27 Mar 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19APR ULGEBRAZ,,EUR,10.00,0.00,10.00,0.00,"118,389.74"
27 Mar 2024,Spend Money,Hubspot - POS26MAR HS_Ireland,,EUR,722.75,0.00,722.75,0.00,"119,112.49"
28 Mar 2024,Spend Money,Carbonite - DD - PC Backup Software,may-24,EUR,109.10,0.00,109.10,0.00,"119,221.59"
28 Mar 2024,Spend Money,GODADDY - database,,EUR,57.09,0.00,57.09,0.00,"119,278.68"
31 Mar 2024,Payable Invoice,Fidelo - SIS,10614,EUR,433.70,0.00,433.70,0.00,"119,712.38"
02 Apr 2024,Spend Money,MessageBird - POS01APR MESSAGEBIRD.,,EUR,36.90,0.00,36.90,0.00,"119,749.28"
02 Apr 2024,Spend Money,CARD - Google - POS01APR Google GSUIT,,EUR,196.07,0.00,196.07,0.00,"119,945.35"
02 Apr 2024,Spend Money,Flickr - POS23FEB FLICKR PRO M,,EUR,8.49,0.00,8.49,0.00,"119,953.84"
02 Apr 2024,Spend Money,MyInterview - P2408AU 79.00@0.92594,,EUR,22.20,0.00,22.20,0.00,"119,976.04"
02 Apr 2024,Spend Money,DigitalOcean - Droplet Hosting,,EUR,54.84,0.00,54.84,0.00,"120,030.88"
03 Apr 2024,Spend Money,Zoho - POS02APR ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"120,067.78"
10 Apr 2024,Spend Money,Huge Domains - englishindublin.com,,EUR,608.10,0.00,608.10,0.00,"120,675.88"
10 Apr 2024,Spend Money,zapier - P0904US 29.99@0.91963,,EUR,27.72,0.00,27.72,0.00,"120,703.60"
11 Apr 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19APR ULGEBRAZ,,EUR,20.00,0.00,20.00,0.00,"120,723.60"
12 Apr 2024,Spend Money,Zoho - POS11APR ZOHO-PEOPLE,,EUR,29.70,0.00,29.70,0.00,"120,753.30"
15 Apr 2024,Spend Money,Expenses app charges - Expenses app charges,,EUR,10.00,0.00,10.00,0.00,"120,763.30"
15 Apr 2024,Spend Money,MiniExtensions - HostMatch Form,,EUR,139.29,0.00,139.29,0.00,"120,902.59"
17 Apr 2024,Payable Invoice,"Xero (NZ) Ltd - ULearn. Monthly Subscription, Standard Price Plan, 17 Mar 2024 to 16 Apr 2024.",IN-4992327,EUR,43.40,0.00,43.40,0.00,"120,945.99"
17 Apr 2024,Spend Money,GODADDY - Domains,,EUR,13.92,0.00,13.92,0.00,"120,959.91"
18 Apr 2024,Spend Money,MessageBird - POS21MAR MESSAGEBIRD.,,EUR,30.75,0.00,30.75,0.00,"120,990.66"
19 Apr 2024,Spend Money,CARD - Google - POS17APR Google Payme,,EUR,9.99,0.00,9.99,0.00,"121,000.65"
22 Apr 2024,Spend Money,ADOBE - POS21MAR Adobe,,EUR,36.89,0.00,36.89,0.00,"121,037.54"
22 Apr 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19APR ULGEBRAZ,,EUR,40.00,0.00,40.00,0.00,"121,077.54"
22 Apr 2024,Spend Money,Apple Inc - App for iPad,,EUR,22.99,0.00,22.99,0.00,"121,100.53"
22 Apr 2024,Spend Money,Apple Inc - App for iPad,,EUR,9.99,0.00,9.99,0.00,"121,110.52"
23 Apr 2024,Spend Money,ADOBE - POS22MAR ADOBE SYSTEM,,EUR,30.74,0.00,30.74,0.00,"121,141.26"
23 Apr 2024,Spend Money,Flickr - POS23APR FLICKR PRO M,,EUR,8.49,0.00,8.49,0.00,"121,149.75"
23 Apr 2024,Spend Money,Airtable - database,,EUR,22.59,0.00,22.59,0.00,"121,172.34"
26 Apr 2024,Spend Money,GODADDY - Hosting,1534579,EUR,230.39,0.00,230.39,0.00,"121,402.73"
29 Apr 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19APR ULGEBRAZ,,EUR,10.00,0.00,10.00,0.00,"121,412.73"
29 Apr 2024,Spend Money,Hubspot - POS26APR HS_Ireland,,EUR,722.75,0.00,722.75,0.00,"122,135.48"
30 Apr 2024,Payable Invoice,Fidelo - Fidelo School Software,10771,EUR,519.80,0.00,519.80,0.00,"122,655.28"
30 Apr 2024,Spend Money,Apple Inc - App for iPad,,EUR,8.99,0.00,8.99,0.00,"122,664.27"
01 May 2024,Spend Money,DigitalOcean - Droplet Hosting,,EUR,55.37,0.00,55.37,0.00,"122,719.64"
01 May 2024,Spend Money,Unknown - P1111US 49.99@0.93858,,EUR,70.33,0.00,70.33,0.00,"122,789.97"
02 May 2024,Spend Money,MessageBird - POS01MAY MESSAGEBIRD.,,EUR,36.90,0.00,36.90,0.00,"122,826.87"
02 May 2024,Spend Money,CARD - Google - Google Apps Bus,,EUR,237.64,0.00,237.64,0.00,"123,064.51"
03 May 2024,Spend Money,Zoho - POS02MAY ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"123,101.41"
07 May 2024,Spend Money,GODADDY - DOMAINS,,EUR,5.71,0.00,5.71,0.00,"123,107.12"
07 May 2024,Spend Money,GODADDY - domains,,EUR,24.97,0.00,24.97,0.00,"123,132.09"
10 May 2024,Spend Money,Huge Domains - P0905US328.95@0.93169,553,EUR,306.48,0.00,306.48,0.00,"123,438.57"
10 May 2024,Spend Money,zapier - P0905US 29.99@0.90930,,EUR,27.94,0.00,27.94,0.00,"123,466.51"
10 May 2024,Spend Money,zapier - P0905US 29.99@0.90930,,EUR,25.43,0.00,25.43,0.00,"123,491.94"
13 May 2024,Spend Money,MiniExtensions - HostMatch Form,,EUR,138.50,0.00,138.50,0.00,"123,630.44"
13 May 2024,Spend Money,Zoho - POS11MAY ZOHO-PEOPLE,,EUR,29.70,0.00,29.70,0.00,"123,660.14"
15 May 2024,Spend Money,Expenses app charges - Expenses app charges,,EUR,10.00,0.00,10.00,0.00,"123,670.14"
17 May 2024,Payable Invoice,"Xero (NZ) Ltd - ULearn. Monthly Subscription, Standard Price Plan, 17 Apr 2024 to 16 May 2024.",IN-5053198,EUR,42.38,0.00,42.38,0.00,"123,712.52"
17 May 2024,Spend Money,GODADDY - DOMAIN,,EUR,13.59,0.00,13.59,0.00,"123,726.11"
20 May 2024,Spend Money,CARD - Google - Google GSuite Addons,,EUR,9.99,0.00,9.99,0.00,"123,736.10"
21 May 2024,Spend Money,MessageBird - POS01MAY MESSAGEBIRD.,,EUR,30.75,0.00,30.75,0.00,"123,766.85"
21 May 2024,Receive Money,CARD - Google - Gsuite User Add,,EUR,0.00,9.99,0.00,9.99,"123,756.86"
22 May 2024,Spend Money,ADOBE - POS21MAR Adobe,,EUR,36.89,0.00,36.89,0.00,"123,793.75"
23 May 2024,Spend Money,Flickr - POS23MAY FLICKR PRO M,,EUR,8.49,0.00,8.49,0.00,"123,802.24"
23 May 2024,Spend Money,ADOBE - POS22MAR ADOBE SYSTEM,,EUR,30.74,0.00,30.74,0.00,"123,832.98"
23 May 2024,Spend Money,Airtable - Database Software,,EUR,22.19,0.00,22.19,0.00,"123,855.17"
27 May 2024,Spend Money,Hubspot - POS26MAY HS_Ireland,,EUR,722.75,0.00,722.75,0.00,"124,577.92"
27 May 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19APR ULGEBRAZ,,EUR,10.00,0.00,10.00,0.00,"124,587.92"
28 May 2024,Payable Invoice,Fidelo - Dev Work QR Code,10781,EUR,307.50,0.00,307.50,0.00,"124,895.42"
30 May 2024,Spend Money,Apple Inc - AudioVisual App,,EUR,8.99,0.00,8.99,0.00,"124,904.41"
31 May 2024,Spend Money,CARD - Google - POS17APR Google Payme,,EUR,1.99,0.00,1.99,0.00,"124,906.40"
31 May 2024,Payable Invoice,Fidelo - SIS ,10905,EUR,519.80,0.00,519.80,0.00,"125,426.20"
04 Jun 2024,Spend Money,Wistia Software company - Pro Video Hosting,,EUR,879.27,0.00,879.27,0.00,"126,305.47"
04 Jun 2024,Spend Money,Zoho - POS02JUN ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"126,342.37"
04 Jun 2024,Spend Money,CARD - Google - Google Apps Bus,,EUR,237.64,0.00,237.64,0.00,"126,580.01"
04 Jun 2024,Spend Money,MessageBird - POS01JUN MESSAGEBIRD.,,EUR,36.90,0.00,36.90,0.00,"126,616.91"
04 Jun 2024,Spend Money,DigitalOcean - May invoice,,EUR,54.62,0.00,54.62,0.00,"126,671.53"
10 Jun 2024,Spend Money,zapier - P0906US 29.99@0.92597,553,EUR,27.77,0.00,27.77,0.00,"126,699.30"
12 Jun 2024,Spend Money,Zoho - POS11MAY ZOHO-PEOPLE,,EUR,29.70,0.00,29.70,0.00,"126,729.00"
13 Jun 2024,Spend Money,A2 Hosting - POS12JUN A2WEBHOST* I,,EUR,455.65,0.00,455.65,0.00,"127,184.65"
13 Jun 2024,Spend Money,MiniExtensions - P1206US149.00@0.93302,553,EUR,139.02,0.00,139.02,0.00,"127,323.67"
14 Jun 2024,Spend Money,Expenses app charges - Expenses app charges,,EUR,10.00,0.00,10.00,0.00,"127,333.67"
17 Jun 2024,Spend Money,Apple Inc - AudioVisual App,,EUR,34.99,0.00,34.99,0.00,"127,368.66"
17 Jun 2024,Spend Money,Xero Subscription - CARD - P1706US 40.00@0.91600,,EUR,43.13,0.00,43.13,0.00,"127,411.79"
17 Jun 2024,Spend Money,GODADDY - P1606US 14.75@0.93762,553,EUR,13.83,0.00,13.83,0.00,"127,425.62"
17 Jun 2024,Spend Money,GODADDY - P1506US 13.52@0.93786,553,EUR,12.68,0.00,12.68,0.00,"127,438.30"
19 Jun 2024,Spend Money,MessageBird - POS01JUN MESSAGEBIRD.,,EUR,30.75,0.00,30.75,0.00,"127,469.05"
20 Jun 2024,Spend Money,LETSHOST - Domain host,,EUR,49.80,0.00,49.80,0.00,"127,518.85"
24 Jun 2024,Spend Money,ADOBE - POS21MAR Adobe,,EUR,36.89,0.00,36.89,0.00,"127,555.74"
24 Jun 2024,Spend Money,ADOBE - POS22MAR ADOBE SYSTEM,,EUR,30.74,0.00,30.74,0.00,"127,586.48"
24 Jun 2024,Spend Money,Flickr - POS23JUN FLICKR PRO M,,EUR,8.49,0.00,8.49,0.00,"127,594.97"
24 Jun 2024,Spend Money,Airtable - P2306US 24.00@0.93750,553,EUR,22.50,0.00,22.50,0.00,"127,617.47"
27 Jun 2024,Spend Money,Hubspot - POS26JUN HS_Ireland,,EUR,722.75,0.00,722.75,0.00,"128,340.22"
27 Jun 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19JUL ULGEBRAZ,,EUR,10.00,0.00,10.00,0.00,"128,350.22"
28 Jun 2024,Spend Money,Zoho,,EUR,14.76,0.00,14.76,0.00,"128,364.98"
30 Jun 2024,Payable Invoice,"Fidelo - Fidelo School - Elite 
#Period: 01.06.2024 until 30.06.2024

Fidelo School - Apps - Student App
# Period: 01.06.2024 until 30.06.2024
",11040,EUR,519.80,0.00,519.80,0.00,"128,884.78"
01 Jul 2024,Spend Money,CARD - Google - Google GSuite Addons,,EUR,1.99,0.00,1.99,0.00,"128,886.77"
02 Jul 2024,Spend Money,CARD - Google - POS01JUL Google GSUIT,,EUR,237.64,0.00,237.64,0.00,"129,124.41"
02 Jul 2024,Spend Money,MessageBird - POS01JUL MESSAGEBIRD.,,EUR,36.90,0.00,36.90,0.00,"129,161.31"
03 Jul 2024,Spend Money,Zoho - POS02JUL ZOHO-RECRUIT,,EUR,36.90,0.00,36.90,0.00,"129,198.21"
03 Jul 2024,Spend Money,Wistia Software company - P0207US 81.00@0.93296,553,EUR,75.57,0.00,75.57,0.00,"129,273.78"
04 Jul 2024,Spend Money,Make.com - P0307US192.00@0.93390,553,EUR,179.31,0.00,179.31,0.00,"129,453.09"
08 Jul 2024,Spend Money,GODADDY - P0507US 18.44@0.92516,553,EUR,17.06,0.00,17.06,0.00,"129,470.15"
10 Jul 2024,Spend Money,CookieBot - Cookie Banner,2068711,EUR,17.22,0.00,17.22,0.00,"129,487.37"
10 Jul 2024,Spend Money,zapier - P0907US 29.99@0.92030,,EUR,27.77,0.00,27.77,0.00,"129,515.14"
11 Jul 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS10JUL ULGEBRAZ,,EUR,20.00,0.00,20.00,0.00,"129,535.14"
12 Jul 2024,Spend Money,Zoho - POS11JUL ZOHO-PEOPLE,,EUR,29.70,0.00,29.70,0.00,"129,564.84"
12 Jul 2024,Spend Money,GODADDY - P1107US 59.03@0.92410,553,EUR,54.55,0.00,54.55,0.00,"129,619.39"
15 Jul 2024,Spend Money,MiniExtensions - HostMatch Form,,EUR,137.70,0.00,137.70,0.00,"129,757.09"
15 Jul 2024,Spend Money,GODADDY - P1207US 90.20@0.92084,553,EUR,83.06,0.00,83.06,0.00,"129,840.15"
17 Jul 2024,Spend Money,Xero Subscription - CARD - P1707US 40.00@0.89275,,EUR,42.32,0.00,42.32,0.00,"129,882.47"
17 Jul 2024,Spend Money,GODADDY - P1607US 43.25@0.92000,553,EUR,39.79,0.00,39.79,0.00,"129,922.26"
18 Jul 2024,Spend Money,MessageBird - POS01JUN MESSAGEBIRD.,,EUR,30.75,0.00,30.75,0.00,"129,953.01"
18 Jul 2024,Spend Money,GODADDY - DOMAIN,,EUR,12.41,0.00,12.41,0.00,"129,965.42"
22 Jul 2024,Spend Money,ADOBE - POS21JUL Adobe,,EUR,36.89,0.00,36.89,0.00,"130,002.31"
22 Jul 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19JUL ULGEBRAZ,,EUR,40.00,0.00,40.00,0.00,"130,042.31"
22 Jul 2024,Spend Money,GODADDY - P2107US 36.89@0.91949,553,EUR,33.92,0.00,33.92,0.00,"130,076.23"
23 Jul 2024,Spend Money,ADOBE - JUL  ADOBE SYSTEM,,EUR,30.74,0.00,30.74,0.00,"130,106.97"
23 Jul 2024,Spend Money,Flickr - POS23JUL FLICKR PRO M,,EUR,8.49,0.00,8.49,0.00,"130,115.46"
23 Jul 2024,Spend Money,Unknown - P2307US 15.00@0.90066,,EUR,22.08,0.00,22.08,0.00,"130,137.54"
24 Jul 2024,Spend Money,Zoho,,EUR,61.50,0.00,61.50,0.00,"130,199.04"
29 Jul 2024,Spend Money,Ulgebraz Technologies Pvt.Ltd - POS19JUL ULGEBRAZ,,EUR,10.00,0.00,10.00,0.00,"130,209.04"
29 Jul 2024,Spend Money,Zoho,,EUR,14.76,0.00,14.76,0.00,"130,223.80"
29 Jul 2024,Spend Money,Hubspot - POS26JUL HS_Ireland,,EUR,722.75,0.00,722.75,0.00,"130,946.55"
29 Jul 2024,Spend Money,GODADDY - P2807US206.49@0.92251,553,EUR,190.49,0.00,190.49,0.00,"131,137.04"
